SP,7+20+22+23+24+30+32+33+37+38+39+55
TL110232,30
TL110233,30
TL110234,30
TL110235,30
TL110236,30
TL110237,30
TL110238,30
TL110239,30
TL111230,30
TL111231,30
TL111232,30
TL111233,30
TL111234,30
TL111235,30
TL111236,30
TL111237,30
TL111238,30
TL111239,30
TL112230,30
TL112231,30
TL112232,30
TL112233,30
TL112234,30
TL112235,30
TL112236,30
TL112237,30
TL112238,30
TL112239,30
TL113230,30
TL113231,30
TL113232,30
TL113233,30
TL113234,30
TL113235,30
TL113236,30
TL113237,30
TL113238,30
TL113239,30
TL114230,30
TL114231,30
TL114232,30
TL114233,30
TL114234,30
TL114235,30
TL114236,30
TL114237,30
TL114238,30
TL114239,30
TL115230,30
TL115231,30
TL115232,30
TL115233,30
TL115234,30
TL115235,30
TL115236,30
TL115237,30
TL115238,30
TL115239,30
TL116230,30
TL116231,30
TL116232,30
TL116233,30
TL116234,30
TL116235,30
TL116236,30
TL116237,20+30
TL116238,20+30
TL116239,20+30
TL117230,30
TL117231,30
TL117232,30
TL117233,20+30
TL117234,20+30
TL117235,20+30
TL117236,20+30
TL117237,20+30
TL118230,30
TL118231,30
TL118232,20+30
TL118233,20+30
TL119230,20+30
TL119231,20+30
TL119232,20+30
TL12C,20+30
TL1024,30
TL1025,20+30
TL100250,30
TL100251,30
TL100252,30
TL100253,30
TL100254,30
TL100255,30
TL100256,30
TL100257,30
TL100258,30
TL100259,30
TL101250,30
TL101251,30
TL101252,30
TL101253,30
TL101254,30
TL101255,30
TL101256,30
TL101257,30
TL101258,30
TL101259,30
TL102250,30
TL102251,30
TL102252,30
TL102253,30
TL102254,30
TL102255,30
TL102256,30
TL102257,30
TL102258,30
TL102259,30
TL103250,30
TL103251,30
TL103252,30
TL103253,30
TL103254,30
TL103255,30
TL103256,30
TL103257,30
TL103258,30
TL103259,30
TL104250,30
TL104251,30
TL104252,30
TL104253,30
TL104254,30
TL104255,30
TL104256,30
TL104257,30
TL104258,30
TL104259,30
TL105250,30
TL105251,30
TL105252,30
TL105253,30
TL105254,30
TL105255,30
TL105256,30
TL105257,30
TL105258,30
TL105259,30
TL106250,30
TL106251,30
TL106252,30
TL106253,30
TL106254,30
TL106255,30
TL106256,30
TL106257,30
TL106258,30
TL106259,30
TL107250,30
TL107251,30
TL107252,30
TL107253,30
TL107254,30
TL107255,30
TL107256,30
TL107257,30
TL107258,30
TL107259,30
TL108250,30
TL108251,30
TL108252,30
TL108253,30
TL108254,30
TL108255,30
TL108256,30
TL108257,30
TL108258,30
TL108259,30
TL109250,30
TL109251,30
TL109252,30
TL109253,30
TL109254,30
TL109255,30
TL109256,30
TL109257,30
TL109258,30
TL109259,20+30
TL1124,20+30
TL110240,30
TL110241,30
TL110242,30
TL110243,30
TL110244,30
TL110245,30
TL110246,30
TL110247,30
TL110248,30
TL110249,30
TL111240,30
TL111241,30
TL111242,30
TL111243,30
TL111244,30
TL111245,30
TL111246,30
TL111247,30
TL111248,20+30
TL111249,20+30
TL112240,30
TL112241,30
TL112242,30
TL112243,30
TL112244,30
TL112245,30
TL112246,20+30
TL112247,20+30
TL112248,20+30
TL113240,30
TL113241,30
TL113242,30
TL113243,30
TL113244,20+30
TL113245,20+30
TL113246,20+30
TL114240,30
TL114241,30
TL114242,30
TL114243,20+30
TL114244,20+30
TL115240,30
TL115241,20+30
TL115242,20+30
TL115243,20+30
TL116240,20+30
TL116241,20+30
TL1125,20+30
TL110250,30
TL110251,30
TL110252,30
TL110253,30
TL110254,30
TL110255,30
TL110256,30
TL110257,30
TL110258,20+30
TL110259,20+30
TL111250,20+30
TL111251,20+30
TL111252,20+30
TL111253,20+30
TL111254,20+30
TL111255,20+30
TL111256,30
TL111257,20+30
TL111258,20+30
TL112255,20+30
TL112256,20+30
TL112257,20+30
TL12D,20+30
TL1026,20+30
TL100260,30
TL100261,30
TL100262,30
TL100263,30
TL100264,30
TL100265,30
TL100266,30
TL100267,30
TL100268,20+30
TL100269,20+30
TL101260,30
TL101261,30
TL101262,30
TL101263,30
TL101264,30
TL101265,30
TL101266,30
TL101267,30
TL101268,20+30
TL102260,30
TL102261,30
TL102262,30
TL102263,30
TL102264,30
TL102265,30
TL102266,30
TL102267,20+30
TL102268,20+30
TL103260,30
TL103261,30
TL103262,30
TL103263,30
TL103264,30
TL103265,30
TL103266,30
TL103267,20+30
TL104260,30
TL104261,30
TL104262,30
TL104263,30
TL104264,30
TL104265,30
TL104266,20+30
TL104267,20+30
TL105260,30
TL105261,30
TL105262,30
TL105263,30
TL105264,30
TL105265,30
TL105266,20+30
TL106260,30
TL106261,30
TL106262,30
TL106263,30
TL106264,30
TL106265,20+30
TL106266,20+30
TL107260,30
TL107261,30
TL107262,30
TL107263,30
TL107264,30
TL107265,20+30
TL108260,30
TL108261,30
TL108262,20+30
TL108263,20+30
TL108264,20+30
TL108265,20+30
TL109260,20+30
TL109261,20+30
TL109262,20+30
TL109264,20+30
TL12E,20+30
TL1128,20+30
TL118289,20+30
TL119289,20+30
TL1129,20+30
TL112292,20+30
TL112293,20+30
TL112294,20+30
TL112295,20+30
TL112296,20+30
TL112297,20+30
TL113292,20+30
TL113293,30
TL113294,30
TL113295,30
TL113296,30
TL113297,20+30
TL113298,20+30
TL113299,20+30
TL114291,20+30
TL114292,20+30
TL114293,30
TL114294,30
TL114295,30
TL114296,30
TL114297,30
TL114298,30
TL114299,20+30
TL115291,20+30
TL115292,30
TL115293,30
TL115294,30
TL115295,30
TL115296,30
TL115297,30
TL115298,30
TL115299,30
TL116291,20+30
TL116292,30
TL116293,30
TL116294,30
TL116295,30
TL116296,30
TL116297,30
TL116298,30
TL116299,30
TL117290,20+30
TL117291,20+30
TL117292,30
TL117293,30
TL117294,30
TL117295,30
TL117296,30
TL117297,30
TL117298,30
TL117299,30
TL118290,20+30
TL118291,30
TL118292,30
TL118293,30
TL118294,30
TL118295,30
TL118296,30
TL118297,30
TL118298,30
TL118299,30
TL119290,20+30
TL119291,30
TL119292,30
TL119293,30
TL119294,30
TL119295,30
TL119296,30
TL119297,30
TL119298,30
TL119299,30
TL12F,20+30
TL1220,30
TL1221,30
TL1320,20+30
TL130200,30
TL130201,30
TL130202,30
TL130203,30
TL130204,30
TL130205,30
TL130206,30
TL130207,30
TL130208,30
TL130209,30
TL131200,30
TL131201,30
TL131202,30
TL131203,30
TL131204,30
TL131205,30
TL131206,30
TL131207,30
TL131208,30
TL131209,30
TL132200,30
TL132201,30
TL132202,30
TL132203,30
TL132204,30
TL132205,30
TL132206,30
TL132207,30
TL132208,30
TL132209,30
TL133200,20+30
TL133201,20+30
TL133202,20+30
TL133203,30
TL133204,30
TL133205,20+30
TL133206,20+30
TL133207,20+30
TL133208,20+30
TL133209,20+30
TL134202,20+30
TL134203,20+30
TL134204,20+30
TL134205,20+30
TL134209,20+30
TL1321,20+30
TL130210,30
TL130211,30
TL130212,30
TL130213,30
TL130214,30
TL130215,30
TL130216,30
TL130217,30
TL130218,30
TL130219,30
TL131210,30
TL131211,30
TL131212,30
TL131213,30
TL131214,30
TL131215,30
TL131216,30
TL131217,30
TL131218,30
TL131219,30
TL132210,30
TL132211,30
TL132212,30
TL132213,30
TL132214,30
TL132215,30
TL132216,30
TL132217,30
TL132218,30
TL132219,30
TL133210,30
TL133211,30
TL133212,30
TL133213,30
TL133214,30
TL133215,30
TL133216,30
TL133217,30
TL133218,20+30
TL133219,20+30
TL134210,20+30
TL134211,20+30
TL134212,20+30
TL134213,20+30
TL134214,30
TL134215,20+30
TL134216,20+30
TL134217,20+30
TL134218,20+30
TL135213,20+30
TL135214,20+30
TL135215,20+30
TL12G,20+30
TL1222,20+30
TL120220,30
TL120221,30
TL120222,30
TL120223,30
TL120224,30
TL120225,30
TL120226,30
TL120227,30
TL120228,30
TL120229,30
TL121220,30
TL121221,30
TL121222,30
TL121223,30
TL121224,30
TL121225,30
TL121226,30
TL121227,30
TL121228,30
TL121229,30
TL122220,30
TL122221,30
TL122222,30
TL122223,30
TL122224,30
TL122225,30
TL122226,30
TL122227,30
TL122228,30
TL122229,30
TL123220,30
TL123221,30
TL123222,30
TL123223,30
TL123224,30
TL123225,30
TL123226,30
TL123227,30
TL123228,30
TL123229,30
TL124220,30
TL124221,30
TL124222,30
TL124223,30
TL124224,30
TL124225,30
TL124226,30
TL124227,30
TL124228,30
TL124229,30
TL125220,30
TL125221,30
TL125222,30
TL125223,30
TL125224,30
TL125225,30
TL125226,30
TL125227,30
TL125228,30
TL125229,30
TL126220,30
TL126221,30
TL126222,30
TL126223,30
TL126224,30
TL126225,30
TL126226,30
TL126227,30
TL126228,20+30
TL126229,20+30
TL127220,30
TL127221,30
TL127222,30
TL127223,30
TL127224,30
TL127225,30
TL127226,30
TL127227,20+30
TL127228,20+30
TL128220,30
TL128221,30
TL128222,30
TL128223,30
TL128224,30
TL128225,30
TL128226,20+30
TL128227,20+30
TL129220,30
TL129221,30
TL129222,30
TL129223,30
TL129224,20+30
TL129225,20+30
TL129226,20+30
TL1223,20+30
TL120230,20+30
TL121230,20+30
TL122230,20+30
TL123230,20+30
TL124230,20+30
TL125230,20+30
TL126230,20+30
TL1322,20+30
TL130220,30
TL130221,20+30
TL130222,20+30
TL130223,20+30
TL130224,20+30
TL131220,20+30
TL131221,20+30
TL132220,20+30
TL133220,20+30
TL12J,20+30
TL1229,20+30
TL120290,20+30
TL120291,20+30
TL120292,30
TL120293,30
TL120294,30
TL120295,30
TL120296,30
TL120297,30
TL120298,30
TL120299,30
TL121291,20+30
TL121292,30
TL121293,30
TL121294,30
TL121295,30
TL121296,30
TL121297,30
TL121298,30
TL121299,30
TL122291,20+30
TL122292,20+30
TL122293,30
TL122294,30
TL122295,30
TL122296,30
TL122297,30
TL122298,30
TL122299,30
TL123292,20+30
TL123293,30
TL123294,30
TL123295,30
TL123296,30
TL123297,30
TL123298,30
TL123299,30
TL124292,20+30
TL124293,20+30
TL124294,20+30
TL124295,30
TL124296,30
TL124297,30
TL124298,30
TL124299,30
TL125294,20+30
TL125295,20+30
TL125296,30
TL125297,30
TL125298,30
TL125299,30
TL126295,20+30
TL126296,20+30
TL126297,30
TL126298,30
TL126299,30
TL127296,20+30
TL127297,30
TL127298,30
TL127299,30
TL128296,20+30
TL128297,20+30
TL128298,30
TL128299,30
TL129297,20+30
TL129298,20+30
TL129299,30
TL1329,20+30
TL130298,20+30
TL130299,20+30
TL131299,20+30
TL13,20+30
TL13SW,20+30
TL13NW,30
TL13SE,20+30
TL13NE,20+30
TL13A,20+30
TL1030,20+30
TL100307,20+30
TL100308,20+30
TL100309,20+30
TL1031,20+30
TL100310,20+30
TL100311,20+30
TL100312,30
TL100313,30
TL100314,30
TL100315,30
TL100316,30
TL100317,30
TL100318,30
TL100319,30
TL101310,20+30
TL101311,20+30
TL101312,30
TL101313,30
TL101314,30
TL101315,30
TL101316,30
TL101317,30
TL101318,30
TL101319,30
TL102310,20+30
TL102311,20+30
TL102312,30
TL102313,30
TL102314,30
TL102315,30
TL102316,30
TL102317,30
TL102318,30
TL102319,30
TL103310,20+30
TL103311,20+30
TL103312,30
TL103313,30
TL103314,30
TL103315,30
TL103316,30
TL103317,30
TL103318,30
TL103319,30
TL104311,20+30
TL104312,20+30
TL104313,20+30
TL104314,20+30
TL104315,20+30
TL104316,20+30
TL104317,30
TL104318,30
TL104319,30
TL105316,20+30
TL105317,20+30
TL105318,20+30
TL105319,20+30
TL106319,20+30
TL1130,20+30
TL113301,20+30
TL113302,20+30
TL113303,20+30
TL113307,20+30
TL113308,20+30
TL113309,20+30
TL114300,20+30
TL114301,20+30
TL114302,30
TL114303,20+30
TL114304,20+30
TL114305,20+30
TL114306,20+30
TL114307,20+30
TL114308,30
TL114309,20+30
TL115300,30
TL115301,30
TL115302,30
TL115303,30
TL115304,30
TL115305,30
TL115306,30
TL115307,30
TL115308,30
TL115309,30
TL116300,30
TL116301,30
TL116302,30
TL116303,30
TL116304,30
TL116305,30
TL116306,30
TL116307,30
TL116308,30
TL116309,30
TL117300,30
TL117301,30
TL117302,30
TL117303,30
TL117304,30
TL117305,30
TL117306,30
TL117307,30
TL117308,30
TL117309,30
TL118300,30
TL118301,30
TL118302,30
TL118303,30
TL118304,30
TL118305,30
TL118306,30
TL118307,30
TL118308,30
TL118309,30
TL119300,30
TL119301,30
TL119302,30
TL119303,30
TL119304,30
TL119305,30
TL119306,30
TL119307,30
TL119308,30
TL119309,30
TL1131,20+30
TL114310,20+30
TL114311,20+30
TL114312,20+30
TL114313,20+30
TL114314,20+30
TL114315,20+30
TL114316,20+30
TL114317,20+30
TL114318,20+30
TL114319,20+30
TL115310,30
TL115311,30
TL115312,30
TL115313,30
TL115314,30
TL115315,20+30
TL115316,20+30
TL115317,30
TL115318,30
TL115319,30
TL116310,30
TL116311,30
TL116312,30
TL116313,30
TL116314,30
TL116315,30
TL116316,30
TL116317,30
TL116318,30
TL116319,30
TL117310,30
TL117311,30
TL117312,30
TL117313,30
TL117314,30
TL117315,30
TL117316,30
TL117317,30
TL117318,30
TL117319,30
TL118310,30
TL118311,30
TL118312,30
TL118313,30
TL118314,30
TL118315,30
TL118316,30
TL118317,30
TL118318,30
TL118319,30
TL119310,30
TL119311,30
TL119312,30
TL119313,30
TL119314,30
TL119315,30
TL119316,30
TL119317,30
TL119318,30
TL119319,30
TL13B,20+30
TL1032,20+30
TL100320,30
TL100321,30
TL100322,30
TL100323,30
TL100324,30
TL100325,30
TL100326,30
TL100327,30
TL100328,30
TL100329,30
TL101320,30
TL101321,30
TL101322,30
TL101323,30
TL101324,30
TL101325,30
TL101326,30
TL101327,30
TL101328,30
TL101329,30
TL102320,30
TL102321,30
TL102322,30
TL102323,30
TL102324,30
TL102325,30
TL102326,30
TL102327,30
TL102328,30
TL102329,30
TL103320,30
TL103321,30
TL103322,30
TL103323,30
TL103324,30
TL103325,30
TL103326,30
TL103327,30
TL103328,30
TL103329,30
TL104320,30
TL104321,30
TL104322,30
TL104323,30
TL104324,30
TL104325,30
TL104326,30
TL104327,30
TL104328,30
TL104329,30
TL105320,20+30
TL105321,20+30
TL105322,30
TL105323,30
TL105324,30
TL105325,30
TL105326,30
TL105327,30
TL105328,30
TL105329,30
TL106320,20+30
TL106321,20+30
TL106322,20+30
TL106323,30
TL106324,30
TL106325,30
TL106326,30
TL106327,30
TL106328,30
TL106329,30
TL107322,20+30
TL107323,20+30
TL107324,30
TL107325,30
TL107326,30
TL107327,30
TL107328,30
TL107329,30
TL108323,20+30
TL108324,20+30
TL108325,30
TL108326,30
TL108327,30
TL108328,30
TL108329,30
TL109323,20+30
TL109324,20+30
TL109325,30
TL109326,30
TL109327,30
TL109328,30
TL109329,30
TL1033,30
TL1132,20+30
TL110323,20+30
TL110324,30
TL110325,30
TL110326,30
TL110327,30
TL110328,30
TL110329,30
TL111323,20+30
TL111324,20+30
TL111325,30
TL111326,30
TL111327,30
TL111328,30
TL111329,30
TL112324,20+30
TL112325,30
TL112326,30
TL112327,30
TL112328,30
TL112329,30
TL113321,20+30
TL113322,20+30
TL113323,20+30
TL113324,20+30
TL113325,30
TL113326,30
TL113327,30
TL113328,30
TL113329,30
TL114320,20+30
TL114321,20+30
TL114322,30
TL114323,30
TL114324,30
TL114325,30
TL114326,30
TL114327,30
TL114328,30
TL114329,30
TL115320,30
TL115321,30
TL115322,30
TL115323,30
TL115324,30
TL115325,30
TL115326,30
TL115327,30
TL115328,30
TL115329,30
TL116320,30
TL116321,30
TL116322,30
TL116323,30
TL116324,30
TL116325,30
TL116326,30
TL116327,30
TL116328,30
TL116329,30
TL117320,30
TL117321,30
TL117322,30
TL117323,30
TL117324,30
TL117325,30
TL117326,30
TL117327,30
TL117328,30
TL117329,30
TL118320,30
TL118321,30
TL118322,30
TL118323,30
TL118324,30
TL118325,30
TL118326,30
TL118327,30
TL118328,30
TL118329,30
TL119320,30
TL119321,30
TL119322,30
TL119323,30
TL119324,30
TL119325,30
TL119326,30
TL119327,30
TL119328,30
TL119329,30
TL1133,30
TL13C,30
TL13D,30
TL13E,30
TL13F,20+30
TL1230,30
TL1231,20+30
TL120310,30
TL120311,30
TL120312,30
TL120313,30
TL120314,30
TL120315,30
TL120316,30
TL120317,30
TL120318,30
TL120319,30
TL121310,30
TL121311,30
TL121312,30
TL121313,30
TL121314,30
TL121315,30
TL121316,30
TL121317,30
TL121318,30
TL121319,30
TL122310,30
TL122311,30
TL122312,30
TL122313,30
TL122314,30
TL122315,30
TL122316,30
TL122317,30
TL122318,30
TL122319,30
TL123310,30
TL123311,30
TL123312,30
TL123313,30
TL123314,30
TL123315,30
TL123316,30
TL123317,30
TL123318,30
TL123319,30
TL124310,30
TL124311,30
TL124312,30
TL124313,30
TL124314,30
TL124315,30
TL124316,30
TL124317,30
TL124318,30
TL124319,30
TL125310,30
TL125311,30
TL125312,30
TL125313,30
TL125314,30
TL125315,30
TL125316,30
TL125317,30
TL125318,30
TL125319,20+30
TL126310,30
TL126311,30
TL126312,30
TL126313,30
TL126314,30
TL126315,30
TL126316,30
TL126317,30
TL126318,20+30
TL126319,20+30
TL127310,30
TL127311,30
TL127312,30
TL127313,30
TL127314,30
TL127315,30
TL127316,30
TL127317,30
TL127318,20+30
TL128310,30
TL128311,30
TL128312,30
TL128313,30
TL128314,30
TL128315,30
TL128316,30
TL128317,30
TL128318,20+30
TL129310,30
TL129311,30
TL129312,30
TL129313,30
TL129314,30
TL129315,30
TL129316,30
TL129317,30
TL129318,20+30
TL129319,20+30
TL1330,20+30
TL130300,30
TL130301,30
TL130302,30
TL130303,30
TL130304,30
TL130305,30
TL130306,30
TL130307,30
TL130308,30
TL130309,30
TL131300,20+30
TL131301,30
TL131302,30
TL131303,30
TL131304,30
TL131305,30
TL131306,30
TL131307,30
TL131308,30
TL131309,30
TL132300,20+30
TL132301,30
TL132302,30
TL132303,30
TL132304,30
TL132305,30
TL132306,30
TL132307,30
TL132308,30
TL132309,30
TL133300,20+30
TL133301,30
TL133302,30
TL133303,30
TL133304,20+30
TL133305,20+30
TL133306,20+30
TL133307,30
TL133308,20+30
TL133309,20+30
TL134300,20+30
TL134301,20+30
TL134302,20+30
TL134303,20+30
TL134304,20+30
TL134306,20+30
TL134307,20+30
TL134308,20+30
TL134309,20+30
TL135307,20+30
TL1331,20+30
TL130310,30
TL130311,30
TL130312,30
TL130313,30
TL130314,30
TL130315,30
TL130316,30
TL130317,30
TL130318,30
TL130319,20+30
TL131310,30
TL131311,30
TL131312,30
TL131313,30
TL131314,30
TL131315,30
TL131316,30
TL131317,30
TL131318,20+30
TL131319,20+30
TL132310,30
TL132311,30
TL132312,30
TL132313,30
TL132314,30
TL132315,30
TL132316,30
TL132317,30
TL132318,20+30
TL133310,20+30
TL133311,20+30
TL133312,30
TL133313,30
TL133314,30
TL133315,30
TL133316,30
TL133317,20+30
TL133318,20+30
TL134311,20+30
TL134312,20+30
TL134313,20+30
TL134314,20+30
TL134315,20+30
TL134316,20+30
TL134317,20+30
TL135314,20+30
TL13G,20+30
TL1232,20+30
TL120320,30
TL120321,30
TL120322,30
TL120323,30
TL120324,30
TL120325,30
TL120326,30
TL120327,30
TL120328,30
TL120329,30
TL121320,30
TL121321,30
TL121322,30
TL121323,30
TL121324,30
TL121325,20+30
TL121326,20+30
TL121327,30
TL121328,30
TL121329,30
TL122320,30
TL122321,30
TL122322,30
TL122323,30
TL122324,20+30
TL122325,20+30
TL122326,20+30
TL122327,20+30
TL122328,20+30
TL122329,20+30
TL123320,30
TL123321,30
TL123322,20+30
TL123323,20+30
TL123324,20+30
TL123329,20+30
TL124320,20+30
TL124321,20+30
TL124322,20+30
TL125320,20+30
TL125321,20+30
TL1233,20+30
TL120330,30
TL120331,30
TL120332,30
TL120333,30
TL120334,30
TL120335,30
TL120336,30
TL120337,30
TL120338,30
TL120339,30
TL121330,30
TL121331,30
TL121332,30
TL121333,30
TL121334,30
TL121335,30
TL121336,30
TL121337,30
TL121338,30
TL121339,30
TL122330,30
TL122331,30
TL122332,30
TL122333,30
TL122334,30
TL122335,30
TL122336,30
TL122337,30
TL122338,30
TL122339,30
TL123330,20+30
TL123331,30
TL123332,30
TL123333,30
TL123334,30
TL123335,30
TL123336,30
TL123337,30
TL123338,30
TL123339,30
TL124330,20+30
TL124331,30
TL124332,30
TL124333,30
TL124334,30
TL124335,30
TL124336,30
TL124337,30
TL124338,30
TL124339,30
TL125330,20+30
TL125331,20+30
TL125332,30
TL125333,30
TL125334,30
TL125335,30
TL125336,30
TL125337,30
TL125338,30
TL125339,30
TL126331,20+30
TL126332,30
TL126333,30
TL126334,30
TL126335,30
TL126336,30
TL126337,30
TL126338,30
TL126339,30
TL127331,20+30
TL127332,30
TL127333,30
TL127334,30
TL127335,30
TL127336,30
TL127337,30
TL127338,30
TL127339,30
TL128331,20+30
TL128332,30
TL128333,30
TL128334,30
TL128335,30
TL128336,30
TL128337,30
TL128338,30
TL128339,30
TL129331,20+30
TL129332,30
TL129333,30
TL129334,30
TL129335,30
TL129336,30
TL129337,30
TL129338,30
TL129339,30
TL1332,20+30
TL132329,20+30
TL133329,20+30
TL134329,20+30
TL135329,20+30
TL136329,20+30
TL137329,20+30
TL138328,20+30
TL138329,20+30
TL139328,20+30
TL139329,30
TL1333,20+30
TL130330,20+30
TL130331,20+30
TL130332,30
TL130333,30
TL130334,30
TL130335,30
TL130336,30
TL130337,30
TL130338,30
