TR,0+15+18
TR127670,15
TR127671,15
TR127672,15
TR127673,15
TR127674,15
TR127675,15
TR127676,0+15
TR127677,0
TR127678,0
TR127679,0
TR128670,15
TR128671,15
TR128672,15
TR128673,15
TR128674,15
TR128675,15
TR128676,0+15
TR128677,0
TR128678,0
TR128679,0
TR129670,15
TR129671,15
TR129672,15
TR129673,15
TR129674,15
TR129675,15
TR129676,0+15
TR129677,0
TR129678,0
TR129679,0
TR1366,15
TR1367,0+15
TR130670,15
TR130671,15
TR130672,15
TR130673,15
TR130674,15
TR130675,15
TR130676,0+15
TR130677,0+15
TR130678,0
TR130679,0
TR131670,15
TR131671,15
TR131672,15
TR131673,15
TR131674,15
TR131675,15
TR131676,0+15
TR131677,0+15
TR131678,0
TR131679,0
TR132670,15
TR132671,15
TR132672,15
TR132673,15
TR132674,15
TR132675,15
TR132676,15
TR132677,0+15
TR132678,0+15
TR132679,0
TR133670,15
TR133671,15
TR133672,15
TR133673,15
TR133674,15
TR133675,15
TR133676,15
TR133677,15
TR133678,0+15
TR133679,0
TR134670,15
TR134671,15
TR134672,15
TR134673,15
TR134674,15
TR134675,15
TR134676,15
TR134677,15
TR134678,0+15
TR134679,0+15
TR135670,15
TR135671,15
TR135672,15
TR135673,15
TR135674,15
TR135675,15
TR135676,15
TR135677,15
TR135678,15
TR135679,15
TR136670,15
TR136671,15
TR136672,15
TR136673,15
TR136674,15
TR136675,15
TR136676,15
TR136677,15
TR136678,15
TR136679,15
TR137670,15
TR137671,15
TR137672,15
TR137673,15
TR137674,15
TR137675,15
TR137676,15
TR137677,15
TR137678,15
TR137679,15
TR138670,15
TR138671,15
TR138672,15
TR138673,15
TR138674,15
TR138675,15
TR138676,15
TR138677,15
TR138678,15
TR138679,15
TR139670,15
TR139671,15
TR139672,15
TR139673,15
TR139674,15
TR139675,15
TR139676,15
TR139677,15
TR139678,15
TR139679,15
TR16J,0+15
TR1268,0
TR1269,0
TR1368,0+15
TR130680,0
TR130681,0
TR130682,0
TR130683,0
TR130684,0
TR130685,0
TR130686,0
TR130687,0
TR130688,0
TR130689,0
TR131680,0
TR131681,0
TR131682,0
TR131683,0
TR131684,0
TR131685,0
TR131686,0
TR131687,0
TR131688,0
TR131689,0
TR132680,0
TR132681,0
TR132682,0
TR132683,0
TR132684,0
TR132685,0
TR132686,0
TR132687,0
TR132688,0
TR132689,0
TR133680,0
TR133681,0
TR133682,0
TR133683,0
TR133684,0
TR133685,0
TR133686,0
TR133687,0
TR133688,0
TR133689,0
TR134680,0+15
TR134681,0
TR134682,0
TR134683,0
TR134684,0
TR134685,0
TR134686,0
TR134687,0
TR134688,0
TR134689,0
TR135680,0+15
TR135681,0
TR135682,0
TR135683,0
TR135684,0
TR135685,0
TR135686,0
TR135687,0
TR135688,0
TR135689,0
TR136680,0+15
TR136681,0
TR136682,0
TR136683,0
TR136684,0
TR136685,0
TR136686,0
TR136687,0
TR136688,0
TR136689,0
TR137680,0+15
TR137681,0
TR137682,0
TR137683,0
TR137684,0
TR137685,0
TR137686,0
TR137687,0
TR137688,0
TR137689,0
TR138680,0+15
TR138681,0+15
TR138682,0
TR138683,0
TR138684,0
TR138685,0
TR138686,0
TR138687,0
TR138688,0
TR138689,0
TR139680,0+15
TR139681,0+15
TR139682,0
TR139683,0
TR139684,0
TR139685,0
TR139686,0
TR139687,0
TR139688,0
TR139689,0
TR1369,0
TR16K,15
TR16L,15
TR16M,15
TR16N,15
TR16P,0+15
TR1468,0+15
TR140680,15
TR140681,0+15
TR140682,0+15
TR140683,0+15
TR140684,0
TR140685,0
TR140686,0
TR140687,0
TR140688,0
TR140689,0
TR141680,15
TR141681,0+15
TR141682,0+15
TR141683,0+15
TR141684,0+15
TR141685,0
TR141686,0
TR141687,0
TR141688,0
TR141689,0
TR142680,15
TR142681,15
TR142682,15
TR142683,15
TR142684,0+15
TR142685,0
TR142686,0
TR142687,0
TR142688,0
TR142689,0
TR143680,15
TR143681,15
TR143682,15
TR143683,15
TR143684,0+15
TR143685,0
TR143686,0
TR143687,0
TR143688,0
TR143689,0
TR144680,15
TR144681,15
TR144682,15
TR144683,15
TR144684,0+15
TR144685,0+15
TR144686,0
TR144687,0
TR144688,0
TR144689,0
TR145680,15
TR145681,15
TR145682,0+15
TR145683,0+15
TR145684,0+15
TR145685,0+15
TR145686,0
TR145687,0
TR145688,0
TR145689,0
TR146680,15
TR146681,15
TR146682,15
TR146683,0+15
TR146684,0
TR146685,0
TR146686,0
TR146687,0
TR146688,0
TR146689,0
TR147680,15
TR147681,15
TR147682,15
TR147683,0+15
TR147684,0
TR147685,0
TR147686,0
TR147687,0
TR147688,0
TR147689,0
TR148680,15
TR148681,15
TR148682,15
TR148683,0+15
TR148684,0
TR148685,0
TR148686,0
TR148687,0
TR148688,0
TR148689,0
TR149680,15
TR149681,15
TR149682,15
TR149683,0+15
TR149684,0
TR149685,0
TR149686,0
TR149687,0
TR149688,0
TR149689,0
TR1469,0
TR1568,0+15
TR150680,15
TR150681,15
TR150682,15
TR150683,0+15
TR150684,0
TR150685,0
TR150686,0
TR150687,0
TR150688,0
TR150689,0
TR151680,15
TR151681,15
TR151682,15
TR151683,0+15
TR151684,0
TR151685,0
TR151686,0
TR151687,0
TR151688,0
TR151689,0
TR152680,15
TR152681,15
TR152682,15
TR152683,0+15
TR152684,0
TR152685,0
TR152686,0
TR152687,0
TR152688,0
TR152689,0
TR153680,15
TR153681,15
TR153682,15
TR153683,0+15
TR153684,0
TR153685,0
TR153686,0
TR153687,0
TR153688,0
TR153689,0
TR154680,15
TR154681,15
TR154682,15
TR154683,0+15
TR154684,0
TR154685,0
TR154686,0
TR154687,0
TR154688,0
TR154689,0
TR155680,15
TR155681,15
TR155682,15
TR155683,0+15
TR155684,0
TR155685,0
TR155686,0
TR155687,0
TR155688,0
TR155689,0
TR156680,15
TR156681,15
TR156682,15
TR156683,0+15
TR156684,0
TR156685,0
TR156686,0
TR156687,0
TR156688,0
TR156689,0
TR157680,15
TR157681,15
TR157682,15
TR157683,0+15
TR157684,0+15
TR157685,0
TR157686,0
TR157687,0
TR157688,0
TR157689,0
TR158680,15
TR158681,15
TR158682,15
TR158683,0+15
TR158684,0+15
TR158685,0
TR158686,0
TR158687,0
TR158688,0
TR158689,0
TR159680,15
TR159681,15
TR159682,15
TR159683,15
TR159684,0+15
TR159685,0+15
TR159686,0
TR159687,0
TR159688,0
TR159689,0
TR1569,0
TR16Q,15
TR16R,15
TR16S,15
TR16T,15
TR16U,0+15
TR1668,0+15
TR160680,15
TR160681,15
TR160682,15
TR160683,15
TR160684,15
TR160685,0+15
TR160686,0
TR160687,0
TR160688,0
TR160689,0
TR161680,15
TR161681,15
TR161682,15
TR161683,15
TR161684,15
TR161685,0+15
TR161686,0
TR161687,0
TR161688,0
TR161689,0
TR162680,15
TR162681,15
TR162682,15
TR162683,15
TR162684,15
TR162685,0+15
TR162686,0+15
TR162687,0
TR162688,0
TR162689,0
TR163680,15
TR163681,15
TR163682,15
TR163683,15
TR163684,15
TR163685,15
TR163686,0+15
TR163687,0
TR163688,0
TR163689,0
TR164680,15
TR164681,15
TR164682,15
TR164683,15
TR164684,15
TR164685,15
TR164686,0+15
TR164687,0
TR164688,0
TR164689,0
TR165680,15
TR165681,15
TR165682,15
TR165683,15
TR165684,15
TR165685,15
TR165686,0+15
TR165687,0
TR165688,0
TR165689,0
TR166680,15
TR166681,15
TR166682,15
TR166683,15
TR166684,15
TR166685,15
TR166686,0+15
TR166687,0
TR166688,0
TR166689,0
TR167680,15
TR167681,15
TR167682,15
TR167683,15
TR167684,15
TR167685,15
TR167686,0+15
TR167687,0
TR167688,0
TR167689,0
TR168680,15
TR168681,15
TR168682,15
TR168683,15
TR168684,15
TR168685,15
TR168686,0+15
TR168687,0+15
TR168688,0
TR168689,0
TR169680,15
TR169681,15
TR169682,15
TR169683,15
TR169684,15
TR169685,15
TR169686,15
TR169687,0+15
TR169688,0
TR169689,0
TR1669,0
TR1768,0+15
TR170680,15
TR170681,15
TR170682,15
TR170683,15
TR170684,15
TR170685,15
TR170686,0+15
TR170687,0+15
TR170688,0
TR170689,0
TR171680,15
TR171681,15
TR171682,15
TR171683,15
TR171684,15
TR171685,0+15
TR171686,0+15
TR171687,0+15
TR171688,0
TR171689,0
TR172680,15
TR172681,15
TR172682,15
TR172683,15
TR172684,0+15
TR172685,0+15
TR172686,0
TR172687,0
TR172688,0
TR172689,0
TR173680,15
TR173681,15
TR173682,15
TR173683,15
TR173684,0+15
TR173685,0+15
TR173686,0
TR173687,0
TR173688,0
TR173689,0
TR174680,15
TR174681,15
TR174682,15
TR174683,15
TR174684,0+15
TR174685,0+15
TR174686,0
TR174687,0
TR174688,0
TR174689,0
TR175680,15
TR175681,15
TR175682,15
TR175683,15
TR175684,0+15
TR175685,0+15
TR175686,0
TR175687,0
TR175688,0
TR175689,0
TR176680,15
TR176681,15
TR176682,15
TR176683,15
TR176684,15
TR176685,0+15
TR176686,0
TR176687,0
TR176688,0
TR176689,0
TR177680,15
TR177681,15
TR177682,15
TR177683,15
TR177684,15
TR177685,0+15
TR177686,0+15
TR177687,0
TR177688,0
TR177689,0
TR178680,15
TR178681,15
TR178682,15
TR178683,15
TR178684,15
TR178685,0+15
TR178686,0+15
TR178687,0
TR178688,0
TR178689,0
TR179680,15
TR179681,15
TR179682,15
TR179683,15
TR179684,15
TR179685,0+15
TR179686,0+15
TR179687,0
TR179688,0
TR179689,0
TR1769,0
TR16V,15
TR16W,15
TR16X,15
TR16Y,15
TR16Z,0+15
TR1868,0+15
TR180680,15
TR180681,15
TR180682,15
TR180683,15
TR180684,15
TR180685,0+15
TR180686,0
TR180687,0
TR180688,0
TR180689,0
TR181680,15
TR181681,15
TR181682,15
TR181683,15
TR181684,0+15
TR181685,0+15
TR181686,0
TR181687,0
TR181688,0
TR181689,0
TR182680,15
TR182681,15
TR182682,15
TR182683,15
TR182684,0+15
TR182685,0+15
TR182686,0
TR182687,0
TR182688,0
TR182689,0
TR183680,15
TR183681,15
TR183682,15
TR183683,15
TR183684,0+15
TR183685,0+15
TR183686,0
TR183687,0
TR183688,0
TR183689,0
TR184680,15
TR184681,15
TR184682,15
TR184683,15
TR184684,0+15
TR184685,0+15
TR184686,0
TR184687,0
TR184688,0
TR184689,0
TR185680,15
TR185681,15
TR185682,15
TR185683,15
TR185684,0+15
TR185685,0+15
TR185686,0
TR185687,0
TR185688,0
TR185689,0
TR186680,15
TR186681,15
TR186682,15
TR186683,15
TR186684,15
TR186685,0+15
TR186686,0
TR186687,0
TR186688,0
TR186689,0
TR187680,15
TR187681,15
TR187682,15
TR187683,15
TR187684,15
TR187685,0+15
TR187686,0
TR187687,0
TR187688,0
TR187689,0
TR188680,15
TR188681,15
TR188682,15
TR188683,15
TR188684,15
TR188685,0+15
TR188686,0
TR188687,0
TR188688,0
TR188689,0
TR189680,15
TR189681,15
TR189682,15
TR189683,15
TR189684,15
TR189685,0+15
TR189686,0+15
TR189687,0
TR189688,0
TR189689,0
TR1869,0
TR1968,0+15
TR190680,15
TR190681,15
TR190682,15
TR190683,15
TR190684,15
TR190685,0+15
TR190686,0+15
TR190687,0
TR190688,0
TR190689,0
TR191680,15
TR191681,15
TR191682,15
TR191683,15
TR191684,15
TR191685,15
TR191686,0+15
TR191687,0
TR191688,0
TR191689,0
TR192680,15
TR192681,15
TR192682,15
TR192683,15
TR192684,15
TR192685,0+15
TR192686,0+15
TR192687,0
TR192688,0
TR192689,0
TR193680,15
TR193681,15
TR193682,15
TR193683,15
TR193684,15
TR193685,0+15
TR193686,0+15
TR193687,0
TR193688,0
TR193689,0
TR194680,15
TR194681,15
TR194682,15
TR194683,15
TR194684,15
TR194685,15
TR194686,0+15
TR194687,0
TR194688,0
TR194689,0
TR195680,15
TR195681,15
TR195682,15
TR195683,15
TR195684,15
TR195685,15
TR195686,0+15
TR195687,0
TR195688,0
TR195689,0
TR196680,15
TR196681,15
TR196682,15
TR196683,15
TR196684,15
TR196685,15
TR196686,0+15
TR196687,0
TR196688,0
TR196689,0
TR197680,15
TR197681,15
TR197682,15
TR197683,15
TR197684,15
TR197685,15
TR197686,0+15
TR197687,0
TR197688,0
TR197689,0
TR198680,15
TR198681,15
TR198682,15
TR198683,15
TR198684,15
TR198685,15
TR198686,0+15
TR198687,0+15
TR198688,0
TR198689,0
TR199680,15
TR199681,15
TR199682,15
TR199683,15
TR199684,15
TR199685,15
TR199686,15
TR199687,0+15
TR199688,0
TR199689,0
TR1969,0
TR17,0
TR18,0
TR19,0+18
TR19SW,0
TR19NW,0+18
TR19SE,0
TR19NE,0
TR19A,0
TR19B,0
TR19C,0+18
TR1094,0
TR1095,0+18
TR100950,0
TR100951,0
TR100952,0
TR100953,0
TR100954,0
TR100955,0
TR100956,0
TR100957,0
TR100958,0
TR100959,0+18
TR101950,0
TR101951,0
TR101952,0
TR101953,0
TR101954,0
TR101955,0
TR101956,0
TR101957,0
TR101958,0
TR101959,0+18
TR102950,0
TR102951,0
TR102952,0
TR102953,0
TR102954,0
TR102955,0
TR102956,0
TR102957,0
TR102958,0
TR102959,0+18
TR103950,0
TR103951,0
TR103952,0
TR103953,0
TR103954,0
TR103955,0
TR103956,0
TR103957,0
TR103958,0
TR103959,0+18
TR104950,0
TR104951,0
TR104952,0
TR104953,0
TR104954,0
TR104955,0
TR104956,0
TR104957,0
TR104958,0
TR104959,0
TR105950,0
TR105951,0
TR105952,0
TR105953,0
TR105954,0
TR105955,0
TR105956,0
TR105957,0
TR105958,0
TR105959,0
TR106950,0
TR106951,0
TR106952,0
TR106953,0
TR106954,0
TR106955,0
TR106956,0
TR106957,0
TR106958,0
TR106959,0
TR107950,0
TR107951,0
TR107952,0
TR107953,0
TR107954,0
TR107955,0
TR107956,0
TR107957,0
TR107958,0
TR107959,0
TR108950,0
TR108951,0
TR108952,0
TR108953,0
TR108954,0
TR108955,0
TR108956,0
TR108957,0
TR108958,0
TR108959,0
TR109950,0
TR109951,0
TR109952,0
TR109953,0
TR109954,0
TR109955,0
TR109956,0
TR109957,0
TR109958,0
TR109959,0
TR1194,0
TR1195,0
TR19D,0+18
TR1096,0+18
TR100960,18
TR100961,18
TR100962,18
TR100963,18
TR100964,0+18
TR100965,0+18
TR100966,0
TR100967,0
TR100968,0
TR100969,0+18
TR101960,18
TR101961,18
TR101962,18
TR101963,18
TR101964,0+18
TR101965,0+18
TR101966,0
TR101967,0
TR101968,0
TR101969,0+18
TR102960,18
TR102961,18
TR102962,0+18
TR102963,0+18
TR102964,0+18
TR102965,0
TR102966,0
TR102967,0
TR102968,0
TR102969,0+18
TR103960,0+18
TR103961,0+18
TR103962,0+18
TR103963,0
TR103964,0
TR103965,0
TR103966,0
TR103967,0
TR103968,0
TR103969,0
TR104960,0+18
TR104961,0+18
TR104962,0
TR104963,0
TR104964,0
TR104965,0
TR104966,0
TR104967,0
TR104968,0
TR104969,0
TR105960,0
TR105961,0
TR105962,0
TR105963,0
TR105964,0
TR105965,0
TR105966,0
TR105967,0
TR105968,0
TR105969,0
TR106960,0
TR106961,0
TR106962,0
TR106963,0
TR106964,0
TR106965,0
TR106966,0
TR106967,0
TR106968,0
TR106969,0
TR107960,0
TR107961,0
TR107962,0
TR107963,0
TR107964,0
TR107965,0
TR107966,0
TR107967,0
TR107968,0
TR107969,0
TR108960,0
TR108961,0
TR108962,0
TR108963,0
TR108964,0
TR108965,0
TR108966,0
TR108967,0
TR108968,0
TR108969,0
TR109960,0
TR109961,0
TR109962,0
TR109963,0
TR109964,0
TR109965,0
TR109966,0
TR109967,0
TR109968,0
TR109969,0
TR1097,0+18
TR100970,18
TR100971,18
TR100972,18
TR100973,18
TR100974,18
TR100975,18
TR100976,18
TR100977,18
TR100978,0+18
TR100979,0+18
TR101970,18
TR101971,18
TR101972,18
TR101973,18
TR101974,18
TR101975,18
TR101976,18
TR101977,18
TR101978,0+18
TR101979,0+18
TR102970,0+18
TR102971,18
TR102972,18
TR102973,18
TR102974,18
TR102975,18
TR102976,18
TR102977,18
TR102978,0+18
TR102979,0+18
TR103970,0+18
TR103971,18
TR103972,18
TR103973,18
TR103974,18
TR103975,18
TR103976,18
TR103977,18
TR103978,18
TR103979,0+18
TR104970,0+18
TR104971,18
TR104972,18
TR104973,18
TR104974,18
TR104975,18
TR104976,18
TR104977,18
TR104978,18
TR104979,0+18
TR105970,0+18
TR105971,0+18
TR105972,0+18
TR105973,0+18
TR105974,0+18
TR105975,0+18
TR105976,18
TR105977,0+18
TR105978,0+18
TR105979,0+18
TR106970,0
TR106971,0
TR106972,0
TR106973,0
TR106974,0
TR106975,0+18
TR106976,0+18
TR106977,0+18
TR106978,0+18
TR106979,0+18
TR107970,0
TR107971,0
TR107972,0
TR107973,0
TR107974,0
TR107975,0+18
TR107976,0+18
TR107977,0+18
TR107978,0+18
TR107979,18
TR108970,0
TR108971,0
TR108972,0
TR108973,0
TR108974,0
TR108975,0
TR108976,0+18
TR108977,0+18
TR108978,0+18
TR108979,18
TR109970,0
TR109971,0+18
TR109972,0+18
TR109973,0+18
TR109974,0
TR109975,0
TR109976,0
TR109977,0+18
TR109978,0+18
TR109979,18
TR1196,0
TR1197,0+18
TR110970,0
TR110971,0+18
TR110972,0+18
TR110973,0+18
TR110974,0+18
TR110975,0+18
TR110976,0+18
TR110977,0+18
TR110978,0+18
TR110979,18
TR111970,0
TR111971,0
TR111972,0+18
TR111973,0+18
TR111974,18
TR111975,18
TR111976,18
TR111977,18
TR111978,0+18
TR111979,0+18
TR112970,0
TR112971,0
TR112972,0
TR112973,0+18
TR112974,18
TR112975,18
TR112976,18
TR112977,18
TR112978,18
TR112979,0+18
TR113970,0
TR113971,0
TR113972,0
TR113973,0+18
TR113974,18
TR113975,18
TR113976,18
TR113977,18
TR113978,18
TR113979,18
TR114970,0
TR114971,0
TR114972,0
TR114973,0+18
TR114974,18
TR114975,18
TR114976,18
TR114977,18
TR114978,0+18
TR114979,18
TR115970,0
TR115971,0
TR115972,0
TR115973,0+18
TR115974,18
TR115975,18
TR115976,18
TR115977,0+18
TR115978,0+18
TR115979,18
TR116970,0
TR116971,0
TR116972,0
TR116973,0+18
TR116974,0+18
TR116975,0+18
TR116976,0+18
TR116977,0+18
TR116978,0+18
TR116979,18
TR117970,0
TR117971,0
TR117972,0
TR117973,0
TR117974,0+18
TR117975,0+18
TR117976,0+18
TR117977,0+18
TR117978,18
TR117979,18
TR118970,0
TR118971,0
TR118972,0
TR118973,0
TR118974,0
TR118975,0+18
TR118976,0+18
TR118977,18
TR118978,18
TR118979,18
TR119970,0
TR119971,0
TR119972,0
TR119973,0
TR119974,0
TR119975,0+18
TR119976,18
TR119977,18
TR119978,18
TR119979,18
TR19E,0+18
TR1098,18
TR1099,0+18
TR100990,18
TR100991,18
TR100992,18
TR100993,0+18
TR100994,0
TR100995,0
TR100996,0
TR100997,0
TR100998,0
TR100999,0
TR101990,18
TR101991,18
TR101992,18
TR101993,0+18
TR101994,0+18
TR101995,0
TR101996,0
TR101997,0
TR101998,0
TR101999,0
TR102990,18
TR102991,18
TR102992,18
TR102993,18
TR102994,0+18
TR102995,0
TR102996,0
TR102997,0
TR102998,0
TR102999,0
TR103990,18
TR103991,18
TR103992,18
TR103993,18
TR103994,0+18
TR103995,0+18
TR103996,0
TR103997,0
TR103998,0
TR103999,0
TR104990,18
TR104991,18
TR104992,18
TR104993,18
TR104994,18
TR104995,0+18
TR104996,0
TR104997,0
TR104998,0
TR104999,0
TR105990,18
TR105991,18
TR105992,18
TR105993,18
TR105994,18
TR105995,0+18
TR105996,0+18
TR105997,0
TR105998,0
TR105999,0
TR106990,18
TR106991,18
TR106992,18
TR106993,18
TR106994,18
TR106995,18
TR106996,0+18
TR106997,0
TR106998,0
TR106999,0
TR107990,18
TR107991,18
TR107992,18
TR107993,18
TR107994,18
TR107995,18
TR107996,0+18
TR107997,0
TR107998,0
TR107999,0
TR108990,18
TR108991,18
TR108992,18
TR108993,18
TR108994,18
TR108995,18
TR108996,0+18
TR108997,0+18
TR108998,0
TR108999,0
TR109990,18
TR109991,18
TR109992,18
TR109993,18
TR109994,18
TR109995,18
TR109996,18
TR109997,0+18
TR109998,0
TR109999,0
TR1198,0+18
TR110980,18
TR110981,18
TR110982,18
TR110983,18
TR110984,18
TR110985,18
TR110986,18
TR110987,18
TR110988,18
TR110989,18
TR111980,0+18
TR111981,0+18
TR111982,18
TR111983,18
TR111984,18
TR111985,18
TR111986,18
TR111987,18
TR111988,18
TR111989,18
TR112980,0+18
TR112981,0+18
TR112982,0+18
TR112983,18
TR112984,18
TR112985,18
TR112986,18
TR112987,18
TR112988,18
TR112989,18
TR113980,18
TR113981,18
TR113982,0+18
TR113983,0+18
TR113984,18
TR113985,18
TR113986,18
TR113987,18
TR113988,18
TR113989,18
TR114980,18
TR114981,18
TR114982,18
TR114983,18
TR114984,18
TR114985,18
TR114986,18
TR114987,18
TR114988,18
TR114989,18
TR115980,18
TR115981,18
TR115982,18
TR115983,18
TR115984,18
TR115985,18
TR115986,18
TR115987,18
TR115988,18
TR115989,18
TR116980,18
TR116981,18
TR116982,18
TR116983,18
TR116984,18
TR116985,18
TR116986,18
TR116987,18
TR116988,18
TR116989,18
TR117980,18
TR117981,18
TR117982,18
TR117983,18
TR117984,18
TR117985,18
TR117986,18
TR117987,18
TR117988,18
TR117989,18
TR118980,18
TR118981,18
TR118982,0+18
TR118983,18
TR118984,18
TR118985,18
TR118986,18
TR118987,18
TR118988,18
TR118989,18
TR119980,18
TR119981,18
TR119982,0+18
TR119983,18
TR119984,18
TR119985,18
TR119986,18
TR119987,18
TR119988,18
TR119989,18
TR1199,0+18
TR110990,18
TR110991,18
TR110992,18
TR110993,18
TR110994,18
TR110995,18
TR110996,18
TR110997,0+18
TR110998,0
TR110999,0
TR111990,18
TR111991,18
TR111992,18
TR111993,18
TR111994,18
TR111995,18
TR111996,18
TR111997,0+18
TR111998,0
TR111999,0
TR112990,18
TR112991,18
TR112992,18
TR112993,18
TR112994,18
TR112995,0+18
TR112996,0+18
TR112997,0+18
TR112998,0
TR112999,0
TR113990,18
TR113991,18
TR113992,18
TR113993,18
TR113994,18
TR113995,0+18
TR113996,0+18
TR113997,0
TR113998,0
TR113999,0
TR114990,18
TR114991,18
TR114992,18
TR114993,18
TR114994,18
TR114995,18
TR114996,0+18
TR114997,0
TR114998,0
TR114999,0
TR115990,18
TR115991,18
TR115992,18
TR115993,18
TR115994,18
TR115995,18
TR115996,0+18
TR115997,0
TR115998,0
TR115999,0
TR116990,18
TR116991,18
TR116992,18
TR116993,18
TR116994,18
TR116995,18
TR116996,0+18
TR116997,0
TR116998,0
TR116999,0
TR117990,18
TR117991,18
TR117992,18
TR117993,18
TR117994,18
TR117995,18
TR117996,0+18
TR117997,0+18
TR117998,0
TR117999,0
TR118990,18
TR118991,18
TR118992,18
TR118993,18
TR118994,18
TR118995,18
TR118996,18
TR118997,0+18
TR118998,0
TR118999,0
TR119990,18
TR119991,18
TR119992,18
TR119993,18
TR119994,18
TR119995,18
TR119996,18
TR119997,0+18
TR119998,0
TR119999,0
TR19F,0
TR19G,0
TR19H,0
TR19I,0+18
TR1296,0
TR1297,0+18
TR120970,0
TR120971,0
TR120972,0
TR120973,0
TR120974,0
TR120975,0
TR120976,0+18
TR120977,18
TR120978,18
TR120979,18
TR121970,0
TR121971,0
TR121972,0
TR121973,0
TR121974,0
TR121975,0
TR121976,0+18
TR121977,0+18
TR121978,0+18
TR121979,0+18
TR122970,0
TR122971,0
TR122972,0
TR122973,0
TR122974,0
TR122975,0
TR122976,0
TR122977,0
TR122978,0
TR122979,0
TR123970,0
TR123971,0
TR123972,0
TR123973,0
TR123974,0
TR123975,0
TR123976,0
TR123977,0
TR123978,0
TR123979,0
TR124970,0
TR124971,0
TR124972,0
TR124973,0
TR124974,0
TR124975,0
TR124976,0
TR124977,0
TR124978,0
TR124979,0
TR125970,0
TR125971,0
TR125972,0
TR125973,0
TR125974,0
TR125975,0
TR125976,0
TR125977,0
TR125978,0
TR125979,0
TR126970,0
TR126971,0
TR126972,0
TR126973,0
TR126974,0
TR126975,0
TR126976,0
TR126977,0
TR126978,0
TR126979,0
TR127970,0
TR127971,0
TR127972,0
TR127973,0
TR127974,0
TR127975,0
TR127976,0
TR127977,0
TR127978,0
TR127979,0
TR128970,0
TR128971,0
TR128972,0
TR128973,0
TR128974,0
TR128975,0
TR128976,0
TR128977,0
TR128978,0
TR128979,0
TR129970,0
TR129971,0
TR129972,0
TR129973,0
TR129974,0
TR129975,0
TR129976,0
TR129977,0
TR129978,0
TR129979,0
TR1396,0
TR1397,0
TR19J,0+18
TR1298,0+18
TR120980,18
TR120981,18
TR120982,0+18
TR120983,18
TR120984,18
TR120985,18
TR120986,18
TR120987,18
TR120988,18
TR120989,18
TR121980,0+18
TR121981,0+18
TR121982,0+18
TR121983,18
TR121984,18
TR121985,18
TR121986,18
TR121987,18
TR121988,18
TR121989,18
TR122980,0+18
TR122981,0+18
TR122982,0+18
TR122983,0+18
TR122984,18
TR122985,18
TR122986,18
TR122987,18
TR122988,18
TR122989,18
TR123980,0+18
TR123981,18
TR123982,18
TR123983,18
TR123984,18
TR123985,18
TR123986,18
TR123987,18
TR123988,18
TR123989,18
TR124980,0+18
TR124981,18
TR124982,18
TR124983,18
TR124984,18
TR124985,18
TR124986,18
TR124987,18
TR124988,18
TR124989,18
TR125980,0+18
TR125981,18
TR125982,18
TR125983,18
TR125984,18
TR125985,18
TR125986,18
TR125987,18
TR125988,18
TR125989,18
TR126980,0+18
TR126981,18
TR126982,18
TR126983,18
TR126984,18
TR126985,18
TR126986,18
TR126987,18
TR126988,18
TR126989,18
TR127980,0+18
TR127981,18
TR127982,18
TR127983,18
TR127984,18
TR127985,18
TR127986,18
TR127987,18
TR127988,18
TR127989,18
TR128980,0+18
TR128981,0+18
TR128982,18
TR128983,18
TR128984,18
TR128985,18
TR128986,18
TR128987,18
TR128988,18
TR128989,18
TR129980,0
TR129981,0+18
TR129982,0+18
TR129983,18
TR129984,18
TR129985,18
TR129986,18
TR129987,18
TR129988,18
TR129989,18
TR1299,0+18
TR120990,18
TR120991,18
TR120992,18
TR120993,18
TR120994,18
TR120995,18
TR120996,18
TR120997,0+18
TR120998,0
TR120999,0
TR121990,18
TR121991,18
TR121992,18
TR121993,18
TR121994,18
TR121995,18
TR121996,18
TR121997,0+18
TR121998,0+18
TR121999,0
TR122990,18
TR122991,18
TR122992,18
TR122993,18
TR122994,18
TR122995,18
TR122996,18
TR122997,18
TR122998,0+18
TR122999,0
TR123990,18
TR123991,18
TR123992,18
TR123993,18
TR123994,18
TR123995,18
TR123996,18
TR123997,18
TR123998,0+18
TR123999,0+18
TR124990,18
TR124991,18
TR124992,18
TR124993,18
TR124994,18
TR124995,18
TR124996,18
TR124997,18
TR124998,18
TR124999,0+18
TR125990,18
TR125991,18
TR125992,18
TR125993,18
TR125994,18
TR125995,18
TR125996,18
TR125997,18
TR125998,18
TR125999,0+18
TR126990,18
TR126991,18
TR126992,18
TR126993,18
TR126994,18
TR126995,18
TR126996,18
TR126997,18
TR126998,18
TR126999,0+18
TR127990,18
TR127991,18
TR127992,18
TR127993,18
TR127994,18
TR127995,18
TR127996,18
TR127997,18
TR127998,0+18
TR127999,0+18
TR128990,18
TR128991,18
TR128992,18
TR128993,18
TR128994,18
TR128995,18
TR128996,18
TR128997,18
TR128998,0+18
TR128999,0
TR129990,18
TR129991,18
TR129992,18
TR129993,18
TR129994,18
TR129995,18
TR129996,18
TR129997,0+18
TR129998,0+18
TR129999,0
TR1398,0+18
TR130980,0
TR130981,0
TR130982,0+18
TR130983,18
TR130984,18
TR130985,18
TR130986,18
TR130987,18
TR130988,18
TR130989,18
